resolved_date,issue_id,resolution,description,priority,assignee,assignee_username,created_date,summary,status,mapped_type,type
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
               at java.io.ObjectOutputStream.writeOrdinaryObject(Unknown Source)
               at java.io.ObjectOutputStream.writeObject0(Unknown Source)
               at java.io.ObjectOutputStream.writeObject(Unknown Source)
               at org.drools.core.reteoo.RuleTerminalNode.writeExternal(RuleTerminalNode.java:165)
               at java.io.ObjectOutputStream.writeExternalData(Unknown Source)
